date;date(m/d/y);time;day;concentration;chloride_80ft(mg/L);chloride_1100ft(mg/L);CL2_80ft(PPM);CL2_1100ft(PPM);DO_YSI_80ft(mg/L);DO_YSI_1100ft(mg/L);FreeClorine_ATI_80ft(PPM);FreeClorine_ATI_1100ft(PPM);ORP_YSI_80ft(mV);ORP_YSI_1100ft(mV);pH_YSI_80ft;pH_YSI_1100ft;sp_cond_YSI_80ft(µS/cm);sp_cond_YSI_1100ft(µS/cm);turbidity_YSI_80ft(NTU+);turbidity_YSI_1100ft(NTU+)
1/27/05 14:08;1/27/05;14.08;2;1.1;17.57;18.89;0.54;1.0;14.75;13.54;0.49;0.9;563;729;7.21;8.75;293;295;0.9;0.1
1/27/05 14:09;1/27/05;14.09;2;1.1;17.6;18.91;0.54;1.0;14.72;13.48;0.57;0.88;562;729;7.21;8.75;293;295;0.9;0.2
1/27/05 14:10;1/27/05;14.10;2;1.1;17.55;18.92;0.55;1.0;14.72;13.54;0.79;0.8;562;729;7.21;8.75;293;295;0.8;0.2
1/27/05 14:11;1/27/05;14.11;2;1.1;17.5;19.02;0.55;0.95;14.74;13.56;0.86;0.69;561;728;7.21;8.75;293;295;0.8;0.1
1/27/05 14:12;1/27/05;14.12;2;1.1;17.48;19.02;0.81;0.95;14.76;13.54;0.87;0.61;561;728;7.21;8.75;293;295;0.8;0.2
1/27/05 14:13;1/27/05;14.13;2;1.1;17.4;19.14;0.81;0.95;14.7;13.5;0.87;0.57;560;728;7.21;8.75;293;295;0.8;0.1
1/27/05 14:14;1/27/05;14.14;2;1.1;17.45;19.11;0.81;0.67;14.71;13.49;0.88;0.54;562;728;7.21;8.74;293;295;0.8;0.1
1/27/05 14:15;1/27/05;14.15;2;1.1;17.4;19.17;0.94;0.67;14.66;13.5;0.88;0.53;565;728;7.21;8.74;293;295;1.0;0.1
1/27/05 14:16;1/27/05;14.16;2;1.1;17.39;19.26;0.94;0.58;14.72;13.57;0.88;0.52;569;728;7.21;8.75;293;295;0.9;0.1
1/27/05 14:17;1/27/05;14.17;2;1.1;17.37;19.2;0.97;0.58;14.81;13.51;0.88;0.53;573;728;7.21;8.75;293;295;0.9;0.1
1/27/05 14:18;1/27/05;14.18;2;1.1;17.36;19.17;0.97;0.58;14.85;13.51;0.88;0.52;576;727;7.2;8.74;293;295;0.9;0.1
1/27/05 14:19;1/27/05;14.19;2;1.1;17.33;19.2;0.97;0.57;14.82;13.58;0.88;0.52;579;727;7.21;8.75;293;295;0.8;0.0
1/27/05 14:20;1/27/05;14.20;2;1.1;17.31;19.21;0.97;0.57;14.74;13.54;0.88;0.52;581;727;7.2;8.74;293;295;0.9;0.0
1/27/05 14:21;1/27/05;14.21;2;1.1;17.31;19.27;0.97;0.57;14.85;13.62;0.88;0.52;583;727;7.2;8.75;293;295;0.9;0.0
1/27/05 14:22;1/27/05;14.22;2;1.1;17.29;19.17;0.98;0.57;14.72;13.48;0.88;0.52;586;726;7.21;8.74;293;295;0.9;0.0
1/27/05 14:23;1/27/05;14.23;2;1.1;17.3;19.15;0.98;0.57;14.73;13.5;0.88;0.52;589;726;7.21;8.74;293;295;0.9;0.0
1/27/05 14:24;1/27/05;14.24;2;1.1;17.29;19.27;0.98;0.56;14.74;13.47;0.88;0.52;591;726;7.21;8.75;293;295;0.8;0.1
1/27/05 14:25;1/27/05;14.25;2;1.1;17.28;19.18;0.98;0.57;14.76;13.49;0.88;0.52;593;726;7.21;8.74;293;295;0.7;0.1
1/27/05 14:26;1/27/05;14.26;2;1.1;17.26;19.23;0.98;0.57;14.79;13.55;0.88;0.52;594;725;7.21;8.75;293;295;0.9;0.1
1/27/05 14:27;1/27/05;14.27;2;1.1;17.29;19.16;0.97;0.56;14.7;13.5;0.88;0.52;596;725;7.21;8.74;293;295;0.9;0.1
1/27/05 14:28;1/27/05;14.28;2;1.1;17.28;19.16;0.98;0.56;14.79;13.51;0.88;0.52;597;725;7.22;8.74;293;295;0.9;0.1
1/27/05 14:29;1/27/05;14.29;2;1.1;17.31;19.18;0.98;0.57;14.69;13.45;0.88;0.54;598;725;7.21;8.75;293;295;0.9;0.1
1/27/05 14:30;1/27/05;14.30;2;1.1;17.26;19.18;0.98;0.57;14.76;13.51;0.88;0.63;599;724;7.22;8.75;293;295;0.8;0.1
1/27/05 14:31;1/27/05;14.31;2;1.1;17.28;19.13;0.98;0.61;14.79;13.42;0.88;0.75;599;724;7.22;8.75;293;295;0.9;0.1
1/27/05 14:32;1/27/05;14.32;2;1.1;17.3;19.05;0.98;0.61;14.8;13.41;0.88;0.83;600;724;7.22;8.75;293;295;0.9;0.1
1/27/05 14:33;1/27/05;14.33;2;1.1;17.3;19.01;0.97;0.61;14.76;13.5;0.88;0.87;600;724;7.22;8.75;293;295;0.9;0.1
1/27/05 14:34;1/27/05;14.34;2;1.1;17.28;18.99;0.98;0.91;14.82;13.66;0.88;0.88;600;724;7.21;8.75;293;295;0.9;0.0
1/27/05 14:35;1/27/05;14.35;2;1.1;17.24;18.95;0.98;0.91;14.75;13.51;0.88;0.89;600;724;7.21;8.75;293;295;0.8;0.0
1/27/05 14:36;1/27/05;14.36;2;1.1;17.3;18.93;0.97;0.98;14.7;13.49;0.88;0.9;600;724;7.21;8.75;293;295;0.8;0.0
1/27/05 14:37;1/27/05;14.37;2;1.1;17.28;18.94;0.98;0.98;14.75;13.51;0.88;0.9;600;724;7.21;8.75;293;295;0.9;0.0
1/27/05 14:38;1/27/05;14.38;2;1.1;17.31;18.94;0.98;0.98;14.83;13.58;0.88;0.9;600;724;7.21;8.75;293;296;0.8;0.0
1/27/05 14:39;1/27/05;14.39;2;1.1;17.28;18.95;0.98;0.99;14.78;13.53;0.88;0.9;600;724;7.21;8.75;293;295;0.9;0.0
1/27/05 14:40;1/27/05;14.40;2;1.1;17.26;18.93;0.98;0.99;14.79;13.54;0.88;0.9;599;724;7.21;8.75;293;295;0.6;0.1
1/27/05 14:41;1/27/05;14.41;2;1.1;17.26;18.91;0.98;1.0;14.75;13.51;0.88;0.9;598;724;7.21;8.75;293;295;0.9;0.0
1/27/05 14:42;1/27/05;14.42;2;1.1;17.27;18.92;0.98;1.0;14.71;13.51;0.88;0.9;598;724;7.2;8.75;293;295;0.8;0.1
1/27/05 14:43;1/27/05;14.43;2;1.1;17.31;18.89;0.98;1.0;14.81;13.55;0.88;0.9;597;724;7.2;8.75;293;295;0.9;0.0
1/27/05 14:44;1/27/05;14.44;2;1.1;17.29;18.92;0.98;1.0;14.76;13.52;0.88;0.9;597;724;7.21;8.75;293;295;0.9;0.0
1/27/05 14:45;1/27/05;14.45;2;1.1;17.24;18.91;0.98;1.0;14.82;13.41;0.88;0.9;597;724;7.21;8.75;293;295;0.9;0.0
1/27/05 14:46;1/27/05;14.46;2;1.1;17.26;18.87;0.98;1.0;14.78;13.51;0.88;0.91;598;724;7.21;8.76;293;295;0.9;0.0
1/27/05 14:47;1/27/05;14.47;2;1.1;17.26;18.89;0.98;1.0;14.72;13.43;0.88;0.91;598;724;7.21;8.76;293;295;0.8;0.0
1/27/05 14:48;1/27/05;14.48;2;1.1;17.26;18.94;0.98;1.0;14.78;13.51;0.88;0.91;599;724;7.21;8.75;293;295;0.9;0.0
1/27/05 14:49;1/27/05;14.49;2;1.1;17.28;18.87;0.98;1.0;14.72;13.47;0.88;0.91;600;724;7.21;8.75;293;295;0.9;0.1
1/27/05 14:50;1/27/05;14.50;2;1.1;17.22;18.88;0.98;1.0;14.71;13.47;0.88;0.91;600;724;7.21;8.75;293;295;0.5;0.1
1/27/05 14:51;1/27/05;14.51;2;1.1;17.29;18.87;0.98;1.0;14.79;13.48;0.88;0.91;599;724;7.21;8.75;293;295;0.8;0.1
1/27/05 14:52;1/27/05;14.52;2;1.1;17.28;18.89;0.97;1.0;14.72;13.45;0.88;0.9;599;724;7.21;8.75;293;295;0.9;0.1
1/27/05 14:53;1/27/05;14.53;2;1.1;17.27;18.89;0.97;0.99;14.76;13.47;0.88;0.91;598;724;7.21;8.76;293;295;0.9;0.1
1/27/05 14:54;1/27/05;14.54;2;1.1;17.27;18.91;0.97;0.99;14.75;13.57;0.88;0.9;598;724;7.21;8.75;293;295;0.8;0.1
1/27/05 14:55;1/27/05;14.55;2;1.1;17.24;18.92;0.98;0.99;14.71;13.47;0.88;0.9;598;724;7.21;8.75;293;295;0.3;0.1
1/27/05 14:56;1/27/05;14.56;2;1.1;17.24;19.01;0.98;0.99;14.71;13.46;0.88;0.91;597;724;7.21;8.76;293;295;0.9;0.1
1/27/05 14:57;1/27/05;14.57;2;1.1;17.29;18.88;0.98;0.99;14.76;13.51;0.88;0.91;597;725;7.21;8.75;293;295;0.9;0.1
1/27/05 14:58;1/27/05;14.58;2;1.1;17.28;18.86;0.98;1.0;14.75;13.64;0.88;0.91;597;725;7.21;8.75;293;295;0.9;0.1
1/27/05 14:59;1/27/05;14.59;2;1.1;17.29;18.9;0.98;1.0;14.79;13.5;0.88;0.91;596;725;7.21;8.75;293;295;0.9;0.0
1/27/05 15:00;1/27/05;15.00;2;1.1;17.32;18.96;0.98;1.0;14.79;13.51;0.88;0.9;596;724;7.21;8.75;293;295;0.8;0.0
1/27/05 15:00;1/27/05;15.00;2;0.0;17.32;18.96;0.98;1.0;14.79;13.51;0.88;0.9;596;724;7.21;8.75;293;295;0.8;0.0
1/27/05 15:01;1/27/05;15.01;2;0.0;17.28;18.9;0.98;1.0;14.76;13.5;0.88;0.91;597;725;7.21;8.76;293;295;0.9;0.0
1/27/05 15:02;1/27/05;15.02;2;0.0;17.29;18.9;0.98;1.0;14.75;13.49;0.88;0.9;597;725;7.21;8.75;293;295;0.8;0.0
1/27/05 15:03;1/27/05;15.03;2;0.0;17.28;18.88;0.98;1.0;14.7;13.57;0.88;0.91;597;725;7.21;8.75;293;295;0.8;0.0
1/27/05 15:04;1/27/05;15.04;2;0.0;17.32;18.91;0.98;1.0;14.75;13.58;0.88;0.9;597;725;7.21;8.75;293;295;0.8;0.0
1/27/05 15:05;1/27/05;15.05;2;0.0;17.23;18.88;0.98;1.0;14.83;13.46;0.88;0.91;597;725;7.21;8.75;293;295;0.4;0.0
1/27/05 15:06;1/27/05;15.06;2;0.0;17.3;18.9;0.97;1.0;14.66;13.42;0.88;0.91;597;725;7.21;8.75;293;295;0.8;0.0
1/27/05 15:07;1/27/05;15.07;2;0.0;17.27;18.96;0.98;1.0;14.67;13.46;0.88;0.91;597;725;7.21;8.76;293;295;0.8;0.0
1/27/05 15:08;1/27/05;15.08;2;0.0;17.26;18.88;0.97;0.99;14.66;13.47;0.88;0.9;597;725;7.21;8.76;293;295;0.9;0.0
1/27/05 15:09;1/27/05;15.09;2;0.0;17.28;18.88;0.98;0.99;14.8;13.58;0.88;0.91;597;725;7.21;8.75;293;295;0.9;0.0
1/27/05 15:10;1/27/05;15.10;2;0.0;17.22;18.88;0.97;0.99;14.79;13.41;0.88;0.91;597;725;7.21;8.75;293;295;0.9;0.0
1/27/05 15:11;1/27/05;15.11;2;0.0;17.29;18.96;0.98;0.99;14.76;13.4;0.88;0.91;597;725;7.2;8.76;293;295;0.8;0.0
1/27/05 15:12;1/27/05;15.12;2;0.0;17.31;18.88;0.97;0.99;14.71;13.61;0.88;0.91;597;725;7.21;8.75;293;295;0.9;0.0
1/27/05 15:13;1/27/05;15.13;2;0.0;17.27;18.85;0.97;1.00;14.72;13.45;0.88;0.91;597;725;7.21;8.75;293;295;0.9;0.0
1/27/05 15:14;1/27/05;15.14;2;0.0;17.25;18.94;0.97;1.00;14.75;13.52;0.88;0.91;597;725;7.21;8.75;293;295;0.8;0.1
1/27/05 15:15;1/27/05;15.15;2;0.0;17.21;18.87;0.97;1.00;14.71;13.53;0.88;0.91;597;725;7.21;8.75;293;295;0.7;0.1
1/27/05 15:16;1/27/05;15.16;2;0.0;17.25;18.93;0.97;1.00;14.89;13.46;0.88;0.91;596;725;7.21;8.76;293;295;0.8;0.1
1/27/05 15:17;1/27/05;15.17;2;0.0;17.27;18.85;0.98;1.00;14.75;13.54;0.88;0.91;595;725;7.21;8.75;293;295;0.8;0.1
1/27/05 15:18;1/27/05;15.18;2;0.0;17.27;18.81;0.98;1.00;14.83;13.49;0.88;0.91;595;725;7.21;8.76;293;295;0.9;0.2
1/27/05 15:19;1/27/05;15.19;2;0.0;17.24;18.82;0.98;1.00;14.77;13.52;0.88;0.91;594;725;7.2;8.75;293;295;0.8;0.1
1/27/05 15:20;1/27/05;15.20;2;0.0;17.22;18.84;0.97;1.00;14.76;13.54;0.88;0.91;594;725;7.21;8.76;293;295;0.9;0.1
1/27/05 15:21;1/27/05;15.21;2;0.0;17.24;18.96;0.98;1.00;14.81;13.54;0.88;0.91;594;725;7.21;8.76;293;295;0.9;0.1
1/27/05 15:22;1/27/05;15.22;2;0.0;17.28;18.97;0.98;1.00;14.76;13.51;0.88;0.91;594;725;7.21;8.75;293;295;0.9;0.1
1/27/05 15:23;1/27/05;15.23;2;0.0;17.26;18.83;0.98;1.00;14.67;13.63;0.88;0.91;594;725;7.21;8.75;293;295;0.9;0.1
1/27/05 15:24;1/27/05;15.24;2;0.0;17.27;18.84;0.98;1.00;14.74;13.57;0.88;0.91;594;725;7.2;8.75;293;295;0.9;0.2
1/27/05 15:25;1/27/05;15.25;2;0.0;17.24;18.85;0.98;1.00;14.73;13.57;0.88;0.91;594;725;7.22;8.75;293;295;0.7;0.2
1/27/05 15:26;1/27/05;15.26;2;0.0;17.29;18.92;0.98;1.00;14.76;13.6;0.88;0.91;594;725;7.21;8.76;293;295;0.8;0.2
1/27/05 15:27;1/27/05;15.27;2;0.0;17.27;18.82;0.98;1.00;14.77;13.54;0.88;0.91;594;725;7.21;8.75;293;295;0.9;0.2
1/27/05 15:28;1/27/05;15.28;2;0.0;17.23;18.81;0.98;1.00;14.74;13.47;0.88;0.91;595;725;7.21;8.75;293;295;0.8;0.2
1/27/05 15:29;1/27/05;15.29;2;0.0;17.3;18.85;0.98;1.00;14.8;13.55;0.88;0.91;595;725;7.21;8.75;293;295;0.9;0.1
1/27/05 15:30;1/27/05;15.30;2;0.0;17.24;18.84;0.98;1.00;14.84;13.51;0.88;0.91;595;725;7.21;8.75;293;295;0.7;0.0
1/27/05 15:31;1/27/05;15.31;2;2.2;17.29;18.84;0.97;1.00;14.82;13.55;0.88;0.91;595;725;7.21;8.75;293;295;0.8;0.0
1/27/05 15:32;1/27/05;15.32;2;2.2;17.26;18.83;0.98;1.00;14.82;13.57;0.88;0.91;596;725;7.21;8.75;293;295;0.9;0.1
1/27/05 15:33;1/27/05;15.33;2;2.2;17.25;18.82;0.98;1.00;14.78;13.55;0.84;0.91;596;725;7.21;8.75;293;295;0.9;0.1
1/27/05 15:34;1/27/05;15.34;2;2.2;17.27;18.83;0.98;1.00;14.8;13.61;0.73;0.9;596;725;7.21;8.75;293;295;0.9;0.1
1/27/05 15:35;1/27/05;15.35;2;2.2;17.26;18.83;0.96;1.00;14.79;13.58;0.34;0.9;597;725;7.22;8.75;293;295;0.6;0.1
1/27/05 15:36;1/27/05;15.36;2;2.2;17.41;18.83;0.96;1.00;14.76;13.43;0.15;0.91;597;725;7.21;8.75;293;295;0.9;0.1
1/27/05 15:37;1/27/05;15.37;2;2.2;17.54;18.81;0.52;1.00;14.75;13.68;0.1;0.91;597;725;7.21;8.75;293;295;0.8;0.1
1/27/05 15:38;1/27/05;15.38;2;2.2;17.65;18.8;0.52;1.00;14.68;13.66;0.08;0.91;597;725;7.22;8.75;293;295;0.8;0.1
1/27/05 15:39;1/27/05;15.39;2;2.2;17.72;18.83;0.52;1.00;14.86;13.59;0.07;0.9;595;725;7.22;8.75;293;295;0.9;0.0
1/27/05 15:40;1/27/05;15.40;2;2.2;17.73;18.81;0.2;1.00;14.77;13.62;0.08;0.91;591;725;7.21;8.75;293;295;0.9;0.0
1/27/05 15:41;1/27/05;15.41;2;2.2;17.8;18.89;0.2;1.00;14.77;13.5;0.08;0.91;585;725;7.22;8.75;293;295;0.8;0.0
1/27/05 15:42;1/27/05;15.42;2;2.2;17.78;18.92;0.16;1.00;14.78;13.55;0.07;0.91;577;725;7.22;8.75;293;295;0.8;0.0
1/27/05 15:43;1/27/05;15.43;2;2.2;17.83;18.89;0.16;1.00;14.82;13.61;0.07;0.91;569;725;7.22;8.75;293;295;0.9;0.0
1/27/05 15:44;1/27/05;15.44;2;2.2;17.85;18.8;0.16;1.00;14.78;13.56;0.08;0.91;561;725;7.22;8.75;293;295;0.9;0.0
1/27/05 15:45;1/27/05;15.45;2;2.2;17.85;18.81;0.14;1.00;14.78;13.53;0.08;0.91;554;725;7.23;8.75;293;295;0.7;0.0
1/27/05 15:46;1/27/05;15.46;2;2.2;17.91;18.83;0.14;1.00;14.7;13.42;0.07;0.91;548;724;7.23;8.75;293;295;0.8;0.0
1/27/05 15:47;1/27/05;15.47;2;2.2;17.91;18.88;0.14;1.00;14.79;13.45;0.08;0.91;542;724;7.23;8.75;293;295;0.9;0.0
1/27/05 15:48;1/27/05;15.48;2;2.2;17.92;18.79;0.14;1.00;14.75;13.49;0.09;0.91;535;724;7.23;8.75;293;295;0.8;0.0
1/27/05 15:49;1/27/05;15.49;2;2.2;17.94;18.87;0.14;1.00;14.78;13.59;0.08;0.91;529;724;7.23;8.75;293;295;0.9;0.1
1/27/05 15:50;1/27/05;15.50;2;2.2;17.9;18.82;0.14;1.00;14.77;13.52;0.07;0.91;523;724;7.23;8.75;293;295;0.6;0.1
1/27/05 15:51;1/27/05;15.51;2;2.2;17.96;18.81;0.14;1.00;14.79;13.41;0.08;0.91;518;724;7.23;8.74;293;295;0.8;0.1
1/27/05 15:52;1/27/05;15.52;2;2.2;17.93;18.86;0.14;1.00;14.83;13.45;0.08;0.91;513;724;7.24;8.75;293;295;0.9;0.1
1/27/05 15:53;1/27/05;15.53;2;2.2;17.96;18.78;0.14;1.00;14.8;13.52;0.08;0.9;508;724;7.23;8.75;293;295;0.9;0.1
1/27/05 15:54;1/27/05;15.54;2;2.2;17.97;18.81;0.14;1.00;14.86;13.45;0.31;0.87;503;724;7.23;8.74;293;295;0.7;0.0
1/27/05 15:55;1/27/05;15.55;2;2.2;17.87;18.83;0.14;1.00;14.72;13.45;0.7;0.73;499;724;7.24;8.75;293;295;1.0;0.0
1/27/05 15:56;1/27/05;15.56;2;2.2;17.77;18.88;0.14;0.92;14.76;13.45;0.84;0.49;495;724;7.23;8.74;293;295;0.9;0.0
1/27/05 15:57;1/27/05;15.57;2;2.2;17.63;19.06;0.64;0.92;14.75;13.58;0.86;0.33;492;724;7.23;8.74;293;295;0.8;0.0
1/27/05 15:58;1/27/05;15.58;2;2.2;17.6;19.1;0.64;0.37;14.79;13.47;0.87;0.24;492;724;7.24;8.74;293;295;0.9;0.0
1/27/05 15:59;1/27/05;15.59;2;2.2;17.52;19.17;0.64;0.37;14.72;13.54;0.88;0.19;499;724;7.24;8.74;293;295;0.9;0.0
1/27/05 16:00;1/27/05;16.00;2;2.2;17.49;19.35;0.92;0.37;14.82;13.55;0.88;0.16;511;724;7.23;8.74;293;295;0.8;0.0
1/27/05 16:01;1/27/05;16.01;2;2.2;17.48;19.3;0.92;0.2;14.78;13.44;0.88;0.15;520;723;7.23;8.74;293;295;0.8;0.0
1/27/05 16:02;1/27/05;16.02;2;2.2;17.45;19.32;0.96;0.2;14.82;13.71;0.88;0.14;530;723;7.22;8.74;293;295;0.9;0.1
1/27/05 16:03;1/27/05;16.03;2;2.2;17.42;19.33;0.96;0.17;14.87;13.49;0.88;0.13;539;722;7.23;8.73;293;295;0.8;0.0
1/27/05 16:04;1/27/05;16.04;2;2.2;17.42;19.37;0.96;0.17;14.79;13.59;0.88;0.13;548;721;7.22;8.74;293;295;0.9;0.0
1/27/05 16:05;1/27/05;16.05;2;2.2;17.38;19.37;0.98;0.17;14.88;13.44;0.88;0.13;555;721;7.22;8.73;293;295;0.7;0.0
1/27/05 16:06;1/27/05;16.06;2;2.2;17.4;19.36;0.98;0.17;14.85;13.56;0.89;0.13;561;720;7.22;8.74;293;295;0.9;0.0
1/27/05 16:07;1/27/05;16.07;2;2.2;17.4;19.37;0.99;0.17;14.82;13.59;0.89;0.12;567;720;7.22;8.73;293;295;0.9;0.0
1/27/05 16:08;1/27/05;16.08;2;2.2;17.36;19.38;0.99;0.17;14.77;13.44;0.88;0.13;571;719;7.21;8.73;293;295;0.8;0.0
1/27/05 16:09;1/27/05;16.09;2;2.2;17.36;19.38;0.99;0.17;14.81;13.52;0.89;0.12;575;718;7.22;8.73;293;295;0.9;0.1
1/27/05 16:10;1/27/05;16.10;2;2.2;17.32;19.39;0.99;0.17;14.75;13.53;0.89;0.12;578;718;7.21;8.73;293;295;0.5;0.1
1/27/05 16:11;1/27/05;16.11;2;2.2;17.35;19.36;0.99;0.16;14.86;13.5;0.89;0.11;581;717;7.21;8.73;293;295;0.9;0.1
1/27/05 16:12;1/27/05;16.12;2;2.2;17.35;19.37;0.99;0.17;14.79;13.57;0.89;0.12;583;717;7.22;8.73;293;295;0.8;0.1
1/27/05 16:13;1/27/05;16.13;2;2.2;17.35;19.37;0.99;0.17;14.83;13.49;0.89;0.12;585;716;7.21;8.73;293;295;0.8;0.1
1/27/05 16:14;1/27/05;16.14;2;2.2;17.35;19.39;0.99;0.17;14.74;13.49;0.89;0.15;586;716;7.21;8.73;293;295;0.9;0.0
1/27/05 16:15;1/27/05;16.15;2;2.2;17.3;19.38;0.99;0.17;14.85;13.45;0.89;0.33;588;715;7.21;8.73;293;295;0.8;0.0
1/27/05 16:16;1/27/05;16.16;2;2.2;17.34;19.31;0.99;0.17;14.84;13.59;0.89;0.33;589;715;7.21;8.74;293;295;0.9;0.0
1/27/05 16:17;1/27/05;16.17;2;2.2;17.34;19.18;0.99;0.25;14.82;13.35;0.89;0.73;591;714;7.21;8.74;293;295;0.8;0.0
1/27/05 16:18;1/27/05;16.18;2;2.2;17.33;19.07;0.99;0.81;14.81;13.46;0.89;0.82;592;714;7.21;8.74;293;295;0.9;0.0
1/27/05 16:19;1/27/05;16.19;2;2.2;17.34;19.00;0.99;0.81;14.76;13.53;0.89;0.86;593;714;7.21;8.74;293;295;0.8;0.0
1/27/05 16:20;1/27/05;16.20;2;2.2;17.29;18.95;0.99;0.81;14.82;13.49;0.89;0.88;594;714;7.22;8.74;293;295;0.7;0.0
1/27/05 16:21;1/27/05;16.21;2;2.2;17.32;18.89;0.99;0.97;14.81;13.47;0.89;0.89;594;714;7.21;8.74;293;295;0.9;0.1
1/27/05 16:22;1/27/05;16.22;2;2.2;17.33;18.86;0.99;0.97;14.78;13.6;0.89;0.9;595;714;7.21;8.74;293;295;0.8;0.0
1/27/05 16:23;1/27/05;16.23;2;2.2;17.31;18.84;0.99;1.0;14.79;13.46;0.89;0.91;596;715;7.21;8.74;293;295;0.8;0.0
1/27/05 16:24;1/27/05;16.24;2;2.2;17.31;18.85;0.99;0.99;14.8;13.46;0.89;0.91;596;715;7.21;8.74;293;295;0.8;0.0
1/27/05 16:25;1/27/05;16.25;2;2.2;17.3;18.84;0.99;1.0;14.72;13.52;0.89;0.91;597;715;7.21;8.74;293;295;0.4;0.0
1/27/05 16:26;1/27/05;16.26;2;2.2;17.33;18.84;0.99;1.0;14.77;13.49;0.89;0.91;598;715;7.21;8.74;293;295;0.8;0.0
1/27/05 16:27;1/27/05;16.27;2;2.2;17.32;18.82;0.99;1.0;14.78;13.6;0.89;0.92;598;715;7.21;8.74;293;295;0.8;0.0
1/27/05 16:28;1/27/05;16.28;2;2.2;17.32;18.83;0.99;1.0;14.71;13.46;0.89;0.92;598;716;7.21;8.74;293;295;0.9;0.0
1/27/05 16:29;1/27/05;16.29;2;2.2;17.32;18.84;0.99;1.0;14.82;13.58;0.89;0.91;598;716;7.21;8.74;293;295;0.9;0.4
1/27/05 16:30;1/27/05;16.30;2;2.2;17.28;18.85;1.0;1.0;14.8;13.46;0.89;0.92;599;716;7.21;8.74;293;295;0.8;0.4
1/27/05 16:31;1/27/05;16.31;2;2.2;17.32;18.84;1.0;1.01;14.86;13.51;0.89;0.92;599;717;7.21;8.74;293;295;0.9;0.4
1/27/05 16:32;1/27/05;16.32;2;2.2;17.28;18.82;1.0;1.01;14.81;13.59;0.89;0.92;599;717;7.21;8.74;293;295;0.9;0.4
1/27/05 16:33;1/27/05;16.33;2;2.2;17.29;18.81;1.0;1.01;14.86;13.64;0.89;0.92;599;717;7.21;8.74;293;295;0.8;0.4
1/27/05 16:34;1/27/05;16.34;2;2.2;17.3;18.84;1.0;1.01;14.8;13.57;0.89;0.92;599;717;7.21;8.74;293;295;0.9;0.0
1/27/05 16:35;1/27/05;16.35;2;2.2;17.26;18.83;1.0;1.01;14.89;13.58;0.89;0.92;600;717;7.21;8.74;293;295;0.9;0.0
1/27/05 16:36;1/27/05;16.36;2;2.2;17.3;18.83;1.0;1.01;14.91;13.59;0.9;0.92;600;717;7.21;8.74;293;295;0.9;0.0
1/27/05 16:37;1/27/05;16.37;2;2.2;17.28;18.84;1.0;1.01;14.84;13.59;0.89;0.92;600;718;7.21;8.74;293;295;0.8;0.0
1/27/05 16:38;1/27/05;16.38;2;2.2;17.26;18.82;1.0;1.01;14.88;13.49;0.9;0.92;600;718;7.21;8.74;293;295;0.8;0.0
1/27/05 16:39;1/27/05;16.39;2;2.2;17.28;18.81;1.0;1.01;14.85;13.56;0.9;0.92;600;718;7.21;8.74;293;295;0.8;0.0
1/27/05 16:40;1/27/05;16.40;2;2.2;17.23;18.81;1.0;1.01;14.77;13.51;0.9;0.92;601;718;7.21;8.74;293;295;0.4;0.0
1/27/05 16:41;1/27/05;16.41;2;2.2;17.27;18.79;1.0;1.02;14.85;13.56;0.9;0.92;601;718;7.21;8.74;293;295;0.8;0.0
1/27/05 16:42;1/27/05;16.42;2;2.2;17.26;18.78;1.0;1.02;14.81;13.66;0.9;0.92;601;719;7.21;8.74;293;295;0.8;0.0
1/27/05 16:43;1/27/05;16.43;2;2.2;17.22;18.73;1.0;1.01;14.83;13.57;0.9;0.92;601;719;7.22;8.74;292;295;0.8;0.0
1/27/05 16:44;1/27/05;16.44;2;2.2;17.18;18.71;1.0;1.01;14.82;13.55;0.9;0.92;601;719;7.22;8.74;292;295;0.9;0.0
1/27/05 16:45;1/27/05;16.45;2;2.2;17.14;18.68;1.0;1.01;14.89;13.48;0.9;0.92;602;719;7.22;8.74;292;295;0.7;0.0